,date,Code,CO,NO_2,NOx,O_3,PM10,SO_2,NO,station,type,nördliche Breite,östliche Länge
17027,2019-10-19,mw088,0.325,41.291666666666664,93.29166666666667,22.208333333333332,12.041666666666666,,34.166666666666664,088 Messwagen Leipziger Str.,Verkehr,"52°30'36.8""","13°23'17.2"""
17028,2019-10-19,mc077,,14.5,14.666666666666666,23.166666666666668,13.416666666666666,,0.125,077 Buch,Stadtrand,"52° 38' 39""","13° 28' 59"""
17029,2019-10-19,mc042,,21.75,25.541666666666668,33.125,10.541666666666666,,2.4583333333333335,042 Neukölln,Hintergrund,"52° 29' 21,98""","13° 25' 51,08"""
17030,2019-10-19,mc085,,8.041666666666666,8.458333333333334,41.5,9.166666666666666,,0.2916666666666667,085 Friedrichshagen,Stadtrand,"52° 26' 51,71""","13° 38' 49,38"""
17031,2019-10-19,mc117,0.325,36.708333333333336,72.5,,10.875,,23.541666666666668,117 Schildhornstraße,Verkehr,"52° 27' 49,00""","13° 19' 5,70"""
17032,2019-10-19,mc171,,26.5,32.75,,10.5,,4.083333333333333,171 Mitte,Hintergrund,"52° 30' 48,98""","13° 25' 7,80"""
17033,2019-10-19,mc027,,7.083333333333333,8.416666666666666,37.208333333333336,,,1.0,027 Marienfelde,Stadtrand,"52° 23' 54,26""","13° 22' 5,17"""
17034,2019-10-19,mc010,,22.791666666666668,27.958333333333332,33.833333333333336,9.833333333333334,,3.375,010 Wedding,Hintergrund,"52° 32' 34,9476""","13° 20' 57,5736"""
17035,2019-10-19,mc143,,44.291666666666664,101.45833333333333,,11.625,,37.375,143 Silbersteinstraße,Verkehr,"52° 28' 3,04""","13° 26' 29,94"""
17036,2019-10-19,mc282,,16.625,19.166666666666668,,,,1.6666666666666667,282 Karlshorst,Hintergrund,"52° 29' 7,0656""","13° 31' 46,2144"""
17037,2019-10-20,mc077,,12.833333333333334,13.666666666666666,17.875,22.041666666666668,,0.5833333333333334,077 Buch,Stadtrand,"52° 38' 39""","13° 28' 59"""
17038,2019-10-20,mc115,,41.833333333333336,86.75,,,,29.833333333333332,115 Hardenbergplatz,Verkehr,"52° 30' 23,76""","13° 19' 58,70"""
17039,2019-10-20,mc042,,26.458333333333332,39.25,24.041666666666668,17.541666666666668,,8.416666666666666,042 Neukölln,Hintergrund,"52° 29' 21,98""","13° 25' 51,08"""
17040,2019-10-20,mw088,0.37500000000000006,43.041666666666664,90.04166666666667,16.583333333333332,18.958333333333332,,30.791666666666668,088 Messwagen Leipziger Str.,Verkehr,"52°30'36.8""","13°23'17.2"""
17041,2019-10-20,mc027,,11.75,12.833333333333334,32.958333333333336,,,0.625,027 Marienfelde,Stadtrand,"52° 23' 54,26""","13° 22' 5,17"""
17042,2019-10-20,mc220,,38.791666666666664,78.33333333333333,,21.416666666666668,,25.916666666666668,220 Karl-Marx-Straße,Verkehr,"52° 28' 54,01""","13° 26' 2,28"""
17043,2019-10-20,mc032,,15.791666666666666,23.875,15.333333333333334,18.5,,5.291666666666667,032 Grunewald,Stadtrand,"52° 28' 23,49""","13° 13' 30,52"""
17044,2019-10-20,mc145,,12.625,15.208333333333334,12.208333333333334,,,1.75,145 Frohnau,Stadtrand,"52° 39' 11,77""","13° 17' 45,89"""
17045,2019-10-20,mc010,,28.541666666666668,38.791666666666664,23.333333333333332,15.541666666666666,,6.708333333333333,010 Wedding,Hintergrund,"52° 32' 34,9476""","13° 20' 57,5736"""
17046,2019-10-20,mc018,,26.625,35.875,,,,6.25,018 Schöneberg,Hintergrund,"52° 29' 8,93""","13° 20' 55,59"""
17047,2019-10-20,mc124,,31.791666666666668,63.166666666666664,,18.791666666666668,,20.541666666666668,124 Mariendorfer Damm,Verkehr,52° 26' 17'',13° 23' 15''
17048,2019-10-20,mc282,,17.708333333333332,25.875,,,,5.416666666666667,282 Karlshorst,Hintergrund,"52° 29' 7,0656""","13° 31' 46,2144"""
17049,2019-10-20,mc143,,48.25,125.83333333333333,,20.125,,50.875,143 Silbersteinstraße,Verkehr,"52° 28' 3,04""","13° 26' 29,94"""
17050,2019-10-20,mc174,0.4208333333333334,35.833333333333336,67.54166666666667,16.208333333333332,23.5,0.9166666666666666,20.791666666666668,174 Frankfurter Allee,Verkehr,"52° 30' 50,66""","13° 28' 11,75"""
17051,2019-10-20,mc117,0.4666666666666666,38.541666666666664,76.54166666666667,,18.5,,24.958333333333332,117 Schildhornstraße,Verkehr,"52° 27' 49,00""","13° 19' 5,70"""
17052,2019-10-20,mc085,,10.833333333333334,11.375,34.291666666666664,16.875,,0.4583333333333333,085 Friedrichshagen,Stadtrand,"52° 26' 51,71""","13° 38' 49,38"""
17053,2019-10-20,mc171,,35.375,53.375,,20.958333333333332,,11.833333333333334,171 Mitte,Hintergrund,"52° 30' 48,98""","13° 25' 7,80"""
17054,2019-10-21,mc117,0.5708333333333333,45.625,146.58333333333334,,33.416666666666664,,65.875,117 Schildhornstraße,Verkehr,"52° 27' 49,00""","13° 19' 5,70"""
17055,2019-10-21,mc077,,19.208333333333332,53.291666666666664,3.75,29.75,,22.25,077 Buch,Stadtrand,"52° 38' 39""","13° 28' 59"""
17056,2019-10-21,mc085,,18.391304347826086,30.565217391304348,11.458333333333334,28.458333333333332,,7.869565217391305,085 Friedrichshagen,Stadtrand,"52° 26' 51,71""","13° 38' 49,38"""
17057,2019-10-21,mc018,,34.375,73.41666666666667,,,,25.625,018 Schöneberg,Hintergrund,"52° 29' 8,93""","13° 20' 55,59"""
17058,2019-10-21,mc143,,51.458333333333336,215.41666666666666,,35.625,,107.41666666666667,143 Silbersteinstraße,Verkehr,"52° 28' 3,04""","13° 26' 29,94"""
17059,2019-10-21,mc171,,36.083333333333336,89.29166666666667,,32.958333333333336,,34.875,171 Mitte,Hintergrund,"52° 30' 48,98""","13° 25' 7,80"""
17060,2019-10-21,mc010,,38.541666666666664,92.79166666666667,6.708333333333333,31.75,,35.583333333333336,010 Wedding,Hintergrund,"52° 32' 34,9476""","13° 20' 57,5736"""
17061,2019-10-21,mc220,,49.166666666666664,178.25,,37.958333333333336,,84.375,220 Karl-Marx-Straße,Verkehr,"52° 28' 54,01""","13° 26' 2,28"""
17062,2019-10-21,mc042,,32.416666666666664,71.375,7.125,32.541666666666664,,25.333333333333332,042 Neukölln,Hintergrund,"52° 29' 21,98""","13° 25' 51,08"""
17063,2019-10-21,mc282,,24.666666666666668,72.83333333333333,,,,31.541666666666668,282 Karlshorst,Hintergrund,"52° 29' 7,0656""","13° 31' 46,2144"""
17064,2019-10-21,mw088,0.5041666666666665,48.583333333333336,162.29166666666666,6.583333333333333,33.25,,74.5,088 Messwagen Leipziger Str.,Verkehr,"52°30'36.8""","13°23'17.2"""
17065,2019-10-21,mc027,,18.583333333333332,27.833333333333332,8.916666666666666,,,6.041666666666667,027 Marienfelde,Stadtrand,"52° 23' 54,26""","13° 22' 5,17"""
17066,2019-10-21,mc124,,40.875,174.0,,36.375,,87.08333333333333,124 Mariendorfer Damm,Verkehr,52° 26' 17'',13° 23' 15''
17067,2019-10-21,mc115,,47.416666666666664,127.25,,,,52.416666666666664,115 Hardenbergplatz,Verkehr,"52° 30' 23,76""","13° 19' 58,70"""
17068,2019-10-21,mc174,0.5541666666666665,42.833333333333336,140.29166666666666,5.791666666666667,47.125,2.125,63.75,174 Frankfurter Allee,Verkehr,"52° 30' 50,66""","13° 28' 11,75"""
17069,2019-10-21,mc032,,18.541666666666668,38.166666666666664,3.7916666666666665,28.125,,12.916666666666666,032 Grunewald,Stadtrand,"52° 28' 23,49""","13° 13' 30,52"""
17070,2019-10-21,mc145,,14.416666666666666,26.25,6.375,,,7.791666666666667,145 Frohnau,Stadtrand,"52° 39' 11,77""","13° 17' 45,89"""
17071,2019-10-22,mc042,,33.166666666666664,70.33333333333333,11.458333333333334,21.75,,24.375,042 Neukölln,Hintergrund,"52° 29' 21,98""","13° 25' 51,08"""
17072,2019-10-22,mc077,,14.875,72.375,12.416666666666666,22.5,,37.5,077 Buch,Stadtrand,"52° 38' 39""","13° 28' 59"""
17073,2019-10-22,mc171,,35.416666666666664,62.708333333333336,,21.208333333333332,,17.875,171 Mitte,Hintergrund,"52° 30' 48,98""","13° 25' 7,80"""
17074,2019-10-22,mc010,,36.25,72.54166666666667,11.0,19.666666666666668,,23.916666666666668,010 Wedding,Hintergrund,"52° 32' 34,9476""","13° 20' 57,5736"""
17075,2019-10-22,mw088,0.3625000000000001,41.625,96.70833333333333,11.5,21.333333333333332,,36.041666666666664,088 Messwagen Leipziger Str.,Verkehr,"52°30'36.8""","13°23'17.2"""
17076,2019-10-22,mc145,,13.333333333333334,27.25,14.625,,,9.041666666666666,145 Frohnau,Stadtrand,"52° 39' 11,77""","13° 17' 45,89"""
17077,2019-10-22,mc018,,29.375,54.125,,,,16.083333333333332,018 Schöneberg,Hintergrund,"52° 29' 8,93""","13° 20' 55,59"""
17078,2019-10-22,mc220,,51.416666666666664,178.83333333333334,,27.125,,83.41666666666667,220 Karl-Marx-Straße,Verkehr,"52° 28' 54,01""","13° 26' 2,28"""
17079,2019-10-22,mc282,,27.125,114.29166666666667,,,,57.0,282 Karlshorst,Hintergrund,"52° 29' 7,0656""","13° 31' 46,2144"""
17080,2019-10-22,mc174,0.5250000000000001,44.666666666666664,139.04166666666666,7.958333333333333,29.916666666666668,1.5833333333333333,61.708333333333336,174 Frankfurter Allee,Verkehr,"52° 30' 50,66""","13° 28' 11,75"""
17081,2019-10-22,mc085,,18.565217391304348,47.65217391304348,9.25,24.791666666666668,,19.043478260869566,085 Friedrichshagen,Stadtrand,"52° 26' 51,71""","13° 38' 49,38"""
17082,2019-10-22,mc032,,12.083333333333334,31.416666666666668,13.583333333333334,17.333333333333332,,12.583333333333334,032 Grunewald,Stadtrand,"52° 28' 23,49""","13° 13' 30,52"""
17083,2019-10-22,mc115,,37.833333333333336,79.58333333333333,,,,27.291666666666668,115 Hardenbergplatz,Verkehr,"52° 30' 23,76""","13° 19' 58,70"""
17084,2019-10-22,mc117,0.5041666666666668,42.916666666666664,116.08333333333333,,23.958333333333332,,47.875,117 Schildhornstraße,Verkehr,"52° 27' 49,00""","13° 19' 5,70"""
17085,2019-10-22,mc143,,44.291666666666664,143.41666666666666,,25.416666666666668,,64.875,143 Silbersteinstraße,Verkehr,"52° 28' 3,04""","13° 26' 29,94"""
17086,2019-10-22,mc124,,51.208333333333336,217.29166666666666,,25.875,,108.66666666666667,124 Mariendorfer Damm,Verkehr,52° 26' 17'',13° 23' 15''
17087,2019-10-22,mc027,,17.25,35.708333333333336,13.875,,,12.125,027 Marienfelde,Stadtrand,"52° 23' 54,26""","13° 22' 5,17"""
17088,2019-10-23,mc032,,18.041666666666668,28.125,12.833333333333334,22.416666666666668,,6.75,032 Grunewald,Stadtrand,"52° 28' 23,49""","13° 13' 30,52"""
17089,2019-10-23,mc282,,17.458333333333332,39.708333333333336,,,,14.708333333333334,282 Karlshorst,Hintergrund,"52° 29' 7,0656""","13° 31' 46,2144"""
17090,2019-10-23,mc145,,11.375,20.583333333333332,15.708333333333334,,,6.125,145 Frohnau,Stadtrand,"52° 39' 11,77""","13° 17' 45,89"""
17091,2019-10-23,mc171,,31.541666666666668,49.916666666666664,,26.541666666666668,,11.958333333333334,171 Mitte,Hintergrund,"52° 30' 48,98""","13° 25' 7,80"""
17092,2019-10-23,mc018,,33.083333333333336,53.916666666666664,,,,13.541666666666666,018 Schöneberg,Hintergrund,"52° 29' 8,93""","13° 20' 55,59"""
17093,2019-10-23,mc143,,50.208333333333336,164.16666666666666,,30.583333333333332,,74.625,143 Silbersteinstraße,Verkehr,"52° 28' 3,04""","13° 26' 29,94"""
17094,2019-10-23,mc077,,8.625,18.666666666666668,11.833333333333334,25.0,,6.375,077 Buch,Stadtrand,"52° 38' 39""","13° 28' 59"""
17095,2019-10-23,mc117,0.4583333333333335,42.458333333333336,111.58333333333333,,28.375,,45.25,117 Schildhornstraße,Verkehr,"52° 27' 49,00""","13° 19' 5,70"""
17096,2019-10-23,mc174,0.4166666666666668,41.916666666666664,108.04166666666667,11.0,32.875,1.5833333333333333,43.333333333333336,174 Frankfurter Allee,Verkehr,"52° 30' 50,66""","13° 28' 11,75"""
17097,2019-10-23,mc085,,10.347826086956522,16.608695652173914,24.375,23.333333333333332,,4.0,085 Friedrichshagen,Stadtrand,"52° 26' 51,71""","13° 38' 49,38"""
17098,2019-10-23,mc124,,33.291666666666664,99.16666666666667,,27.5,,43.25,124 Mariendorfer Damm,Verkehr,52° 26' 17'',13° 23' 15''
17099,2019-10-23,mw088,0.44583333333333336,52.333333333333336,137.66666666666666,9.75,30.5,,55.666666666666664,088 Messwagen Leipziger Str.,Verkehr,"52°30'36.8""","13°23'17.2"""
17100,2019-10-23,mc115,,39.25,97.375,,,,37.958333333333336,115 Hardenbergplatz,Verkehr,"52° 30' 23,76""","13° 19' 58,70"""
17101,2019-10-23,mc220,,36.958333333333336,77.08333333333333,,30.125,,26.25,220 Karl-Marx-Straße,Verkehr,"52° 28' 54,01""","13° 26' 2,28"""
17102,2019-10-23,mc010,,31.0,73.125,15.833333333333334,26.625,,27.583333333333332,010 Wedding,Hintergrund,"52° 32' 34,9476""","13° 20' 57,5736"""
17103,2019-10-23,mc027,,15.416666666666666,25.416666666666668,19.083333333333332,,,6.625,027 Marienfelde,Stadtrand,"52° 23' 54,26""","13° 22' 5,17"""
17104,2019-10-23,mc042,,27.666666666666668,42.666666666666664,17.25,25.958333333333332,,9.833333333333334,042 Neukölln,Hintergrund,"52° 29' 21,98""","13° 25' 51,08"""
17105,2019-10-24,mc174,0.5541666666666666,44.708333333333336,116.29166666666667,14.5,60.083333333333336,2.0,46.833333333333336,174 Frankfurter Allee,Verkehr,"52° 30' 50,66""","13° 28' 11,75"""
17106,2019-10-24,mc282,,16.25,28.833333333333332,,,,8.25,282 Karlshorst,Hintergrund,"52° 29' 7,0656""","13° 31' 46,2144"""
17107,2019-10-24,mc032,,14.833333333333334,19.666666666666668,24.375,53.708333333333336,,3.3333333333333335,032 Grunewald,Stadtrand,"52° 28' 23,49""","13° 13' 30,52"""
17108,2019-10-24,mc027,,14.375,15.333333333333334,30.208333333333332,,,0.625,027 Marienfelde,Stadtrand,"52° 23' 54,26""","13° 22' 5,17"""
17109,2019-10-24,mc077,,13.869565217391305,16.217391304347824,20.956521739130434,,,1.5217391304347827,077 Buch,Stadtrand,"52° 38' 39""","13° 28' 59"""
17110,2019-10-24,mc085,,11.958333333333334,13.083333333333334,40.291666666666664,45.458333333333336,,0.625,085 Friedrichshagen,Stadtrand,"52° 26' 51,71""","13° 38' 49,38"""
17111,2019-10-24,mc124,,26.875,53.333333333333336,,53.083333333333336,,17.5,124 Mariendorfer Damm,Verkehr,52° 26' 17'',13° 23' 15''
17112,2019-10-24,mw088,0.5291666666666667,49.833333333333336,131.625,15.208333333333334,55.25,,53.5,088 Messwagen Leipziger Str.,Verkehr,"52°30'36.8""","13°23'17.2"""
17113,2019-10-24,mc143,,50.166666666666664,140.08333333333334,,54.083333333333336,,58.916666666666664,143 Silbersteinstraße,Verkehr,"52° 28' 3,04""","13° 26' 29,94"""
17114,2019-10-24,mc018,,29.875,41.875,,,,7.916666666666667,018 Schöneberg,Hintergrund,"52° 29' 8,93""","13° 20' 55,59"""
17115,2019-10-24,mc117,0.6041666666666667,49.958333333333336,121.70833333333333,,56.541666666666664,,47.0,117 Schildhornstraße,Verkehr,"52° 27' 49,00""","13° 19' 5,70"""
17116,2019-10-24,mc145,,14.391304347826088,16.52173913043478,25.652173913043477,,,1.3043478260869565,145 Frohnau,Stadtrand,"52° 39' 11,77""","13° 17' 45,89"""
17117,2019-10-24,mc010,,33.416666666666664,49.625,20.333333333333332,50.75,,10.666666666666666,010 Wedding,Hintergrund,"52° 32' 34,9476""","13° 20' 57,5736"""
17118,2019-10-24,mc171,,22.727272727272727,34.0,,50.5,,7.478260869565218,171 Mitte,Hintergrund,"52° 30' 48,98""","13° 25' 7,80"""
17119,2019-10-24,mc220,,42.708333333333336,101.58333333333333,,57.625,,38.583333333333336,220 Karl-Marx-Straße,Verkehr,"52° 28' 54,01""","13° 26' 2,28"""
17120,2019-10-24,mc115,,40.583333333333336,82.83333333333333,,,,27.791666666666668,115 Hardenbergplatz,Verkehr,"52° 30' 23,76""","13° 19' 58,70"""
17121,2019-10-24,mc042,,28.0,36.833333333333336,23.0,47.916666666666664,,5.75,042 Neukölln,Hintergrund,"52° 29' 21,98""","13° 25' 51,08"""
17122,2019-10-25,mc085,,17.833333333333332,20.083333333333332,27.791666666666668,20.333333333333332,,1.5,085 Friedrichshagen,Stadtrand,"52° 26' 51,71""","13° 38' 49,38"""
17123,2019-10-25,mc018,,28.791666666666668,43.333333333333336,,,,9.5,018 Schöneberg,Hintergrund,"52° 29' 8,93""","13° 20' 55,59"""
17124,2019-10-25,mc032,,15.791666666666666,32.375,18.875,23.0,,10.833333333333334,032 Grunewald,Stadtrand,"52° 28' 23,49""","13° 13' 30,52"""
17125,2019-10-25,mc171,,31.0,50.708333333333336,,23.208333333333332,,12.791666666666666,171 Mitte,Hintergrund,"52° 30' 48,98""","13° 25' 7,80"""
17126,2019-10-25,mc077,,22.458333333333332,45.541666666666664,12.75,24.19047619047619,,15.041666666666666,077 Buch,Stadtrand,"52° 38' 39""","13° 28' 59"""
17127,2019-10-25,mc115,,34.666666666666664,70.91666666666667,,,,23.666666666666668,115 Hardenbergplatz,Verkehr,"52° 30' 23,76""","13° 19' 58,70"""
17128,2019-10-25,mc145,,12.583333333333334,18.958333333333332,19.5,,,4.041666666666667,145 Frohnau,Stadtrand,"52° 39' 11,77""","13° 17' 45,89"""
17129,2019-10-25,mw088,0.4166666666666667,45.958333333333336,126.16666666666667,13.291666666666666,23.75,,52.5,088 Messwagen Leipziger Str.,Verkehr,"52°30'36.8""","13°23'17.2"""
17130,2019-10-25,mc220,,52.041666666666664,154.375,,27.958333333333332,,67.04166666666667,220 Karl-Marx-Straße,Verkehr,"52° 28' 54,01""","13° 26' 2,28"""
17131,2019-10-25,mc143,,47.125,134.66666666666666,,25.916666666666668,,57.416666666666664,143 Silbersteinstraße,Verkehr,"52° 28' 3,04""","13° 26' 29,94"""
17132,2019-10-25,mc010,,33.375,54.166666666666664,16.583333333333332,21.625,,13.666666666666666,010 Wedding,Hintergrund,"52° 32' 34,9476""","13° 20' 57,5736"""
17133,2019-10-25,mc124,,46.166666666666664,151.20833333333334,,26.416666666666668,,68.75,124 Mariendorfer Damm,Verkehr,52° 26' 17'',13° 23' 15''
17134,2019-10-25,mc042,,29.625,40.5,17.625,23.125,,7.125,042 Neukölln,Hintergrund,"52° 29' 21,98""","13° 25' 51,08"""
17135,2019-10-25,mc027,,12.25,14.125,27.166666666666668,,,1.0833333333333333,027 Marienfelde,Stadtrand,"52° 23' 54,26""","13° 22' 5,17"""
17136,2019-10-25,mc117,0.40416666666666673,42.75,96.79166666666667,,23.791666666666668,,35.333333333333336,117 Schildhornstraße,Verkehr,"52° 27' 49,00""","13° 19' 5,70"""
17137,2019-10-25,mc174,0.41304347826086957,42.27272727272727,92.31818181818181,10.708333333333334,29.666666666666668,1.125,32.86363636363637,174 Frankfurter Allee,Verkehr,"52° 30' 50,66""","13° 28' 11,75"""
17138,2019-10-25,mc282,,22.541666666666668,53.291666666666664,,,,20.125,282 Karlshorst,Hintergrund,"52° 29' 7,0656""","13° 31' 46,2144"""
17139,2019-10-26,mc027,,6.833333333333333,7.0,44.25,,,0.16666666666666666,027 Marienfelde,Stadtrand,"52° 23' 54,26""","13° 22' 5,17"""
17140,2019-10-26,mc124,,28.875,60.125,,15.25,,20.458333333333332,124 Mariendorfer Damm,Verkehr,52° 26' 17'',13° 23' 15''
17141,2019-10-26,mc171,,18.5,23.083333333333332,,12.333333333333334,,3.0416666666666665,171 Mitte,Hintergrund,"52° 30' 48,98""","13° 25' 7,80"""
17142,2019-10-26,mc032,,12.333333333333334,14.125,30.791666666666668,12.125,,1.125,032 Grunewald,Stadtrand,"52° 28' 23,49""","13° 13' 30,52"""
17143,2019-10-26,mc115,,28.083333333333332,54.875,,,,17.666666666666668,115 Hardenbergplatz,Verkehr,"52° 30' 23,76""","13° 19' 58,70"""
17144,2019-10-26,mc174,0.2583333333333333,22.875,35.75,32.375,15.791666666666666,0.7916666666666666,8.541666666666666,174 Frankfurter Allee,Verkehr,"52° 30' 50,66""","13° 28' 11,75"""
17145,2019-10-26,mc085,,9.041666666666666,9.166666666666666,51.541666666666664,9.208333333333334,,0.20833333333333334,085 Friedrichshagen,Stadtrand,"52° 26' 51,71""","13° 38' 49,38"""
17146,2019-10-26,mw088,0.3083333333333334,35.25,76.58333333333333,27.125,13.833333333333334,,27.083333333333332,088 Messwagen Leipziger Str.,Verkehr,"52°30'36.8""","13°23'17.2"""
17147,2019-10-26,mc077,,17.5,18.75,29.666666666666668,13.958333333333334,,0.875,077 Buch,Stadtrand,"52° 38' 39""","13° 28' 59"""
17148,2019-10-26,mc282,,11.916666666666666,13.708333333333334,,,,1.4583333333333333,282 Karlshorst,Hintergrund,"52° 29' 7,0656""","13° 31' 46,2144"""
17149,2019-10-26,mc220,,38.541666666666664,89.20833333333333,,15.416666666666666,,33.041666666666664,220 Karl-Marx-Straße,Verkehr,"52° 28' 54,01""","13° 26' 2,28"""
17150,2019-10-26,mc018,,18.916666666666668,20.708333333333332,,,,1.1666666666666667,018 Schöneberg,Hintergrund,"52° 29' 8,93""","13° 20' 55,59"""
17151,2019-10-26,mc143,,35.666666666666664,89.125,,14.5,,35.0,143 Silbersteinstraße,Verkehr,"52° 28' 3,04""","13° 26' 29,94"""
17152,2019-10-26,mc117,0.2791666666666666,26.5,49.166666666666664,,13.666666666666666,,14.833333333333334,117 Schildhornstraße,Verkehr,"52° 27' 49,00""","13° 19' 5,70"""
17153,2019-10-26,mc145,,11.208333333333334,12.291666666666666,39.291666666666664,,,0.75,145 Frohnau,Stadtrand,"52° 39' 11,77""","13° 17' 45,89"""
17154,2019-10-26,mc010,,18.958333333333332,25.166666666666668,36.791666666666664,12.458333333333334,,3.875,010 Wedding,Hintergrund,"52° 32' 34,9476""","13° 20' 57,5736"""
17155,2019-10-26,mc042,,17.791666666666668,21.083333333333332,38.041666666666664,13.75,,2.3333333333333335,042 Neukölln,Hintergrund,"52° 29' 21,98""","13° 25' 51,08"""
17156,2019-10-27,mc010,,18.5,22.916666666666668,45.958333333333336,10.416666666666666,,2.7916666666666665,010 Wedding,Hintergrund,"52° 32' 34,9476""","13° 20' 57,5736"""
